PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Liang, W; Xie, SY; Zhang, DF; Li, X; Li, KC				Liang, Wei; Xie, Songyou; Zhang, Dafang; Li, Xiong; Li, Kuan-ching			A Mutual Security Authentication Method for RFID-PUF Circuit Based on Deep Learning	ACM TRANSACTIONS ON INTERNET TECHNOLOGY				Article									[Liang, Wei; Xie, Songyou; Zhang, Dafang] Hunan Univ, Coll Comp Sci & Elect Engn, Changsha 410082, Hunan, Peoples R China; [Li, Xiong] Univ Elect Sci & Technol China, Sch Comp Sci & Engn, Inst Cyber Secur, Chengdu 611731, Peoples R China; [Li, Kuan-ching] Providence Univ, Dept Comp Sci & Informat Engn CSIE, Taichung, Taiwan		Li, KC (通讯作者)，Providence Univ, Dept Comp Sci & Informat Engn CSIE, Taichung, Taiwan.	weiliang99@hnu.edu.cn; syxie@hnu.edu.cn; dfzhang@hnu.edu.cn; lixiongzhq@163.com; kuancli@pu.edu.tw								22	22											MAY	2022	22	2							34	10.1145/3426968	http://dx.doi.org/10.1145/3426968													
J	Bonina, C; Koskinen, K; Eaton, B; Gawer, A				Bonina, Carla; Koskinen, Kari; Eaton, Ben; Gawer, Annabelle			Digital platforms for development: Foundations and research agenda	INFORMATION SYSTEMS JOURNAL				Article									[Bonina, Carla; Gawer, Annabelle] Univ Surrey, Surrey Business Sch, Guildford, Surrey, England; [Koskinen, Kari] Aalto Univ, Dept Informat & Serv Management, Aalto, Finland; [Eaton, Ben] Copenhagen Business Sch, Dept Digitalizat, Frederiksberg, Denmark; [Eaton, Ben] Hoyskolen Kristiania, Dept Technol, N-0186 Oslo, Norway		Bonina, C (通讯作者)，Univ Surrey, Surrey Business Sch, Guildford, Surrey, England.	c.bonina@surrey.ac.uk								27	27											NOV	2021	31	6			SI		869	902		10.1111/isj.12326	http://dx.doi.org/10.1111/isj.12326		JAN 2021											
J	Vaquero, LM; Rodero-Merino, L				Vaquero, Luis M.; Rodero-Merino, Luis			Finding your Way in the Definition Fog: Towards a Comprehensive of Fog Computing	ACM SIGCOMM COMPUTER COMMUNICATION REVIEW				Article									[Vaquero, Luis M.] Hewlett Packard Labs, Bristol BS12 6QZ, Avon, England		Vaquero, LM (通讯作者)，Hewlett Packard Labs, Bristol BS12 6QZ, Avon, England.	luis.vaquero@hp.com; lrodero@gradiant.org								620	639											OCT	2014	44	5					27	32		10.1145/2677046.2677052	http://dx.doi.org/10.1145/2677046.2677052													
J	Malthouse, EC; Haenlein, M; Skiera, B; Wege, E; Zhang, M				Malthouse, Edward C.; Haenlein, Michael; Skiera, Bernd; Wege, Egbert; Zhang, Michael			Managing Customer Relationships in the Social Media Era: Introducing the Social CRM House	JOURNAL OF INTERACTIVE MARKETING				Article									[Malthouse, Edward C.] Northwestern Univ, Evanston, IL 60208 USA; [Haenlein, Michael] ESCP Europe, Paris, France; [Skiera, Bernd] Goethe Univ Frankfurt, D-60054 Frankfurt, Germany; [Wege, Egbert] Roland Berger, Hamburg, Germany; [Zhang, Michael] Hong Kong Univ Sci & Technol, Hong Kong, Hong Kong, Peoples R China		Malthouse, EC (通讯作者)，Northwestern Univ, 1870 Campus Dr, Evanston, IL 60208 USA.	ecm@northwestern.edu								349	357											NOV	2013	27	4			SI		270	280		10.1016/j.intmar.2013.09.008	http://dx.doi.org/10.1016/j.intmar.2013.09.008													
J	Metzner, R; Eggert, A; van Dusschoten, D; Pflugfelder, D; Gerth, S; Schurr, U; Uhlmann, N; Jahnke, S				Metzner, Ralf; Eggert, Anja; van Dusschoten, Dagmar; Pflugfelder, Daniel; Gerth, Stefan; Schurr, Ulrich; Uhlmann, Norman; Jahnke, Siegfried			Direct comparison of MRI and X-ray CT technologies for 3D imaging of root systems in soil: potential and challenges for root trait quantification	PLANT METHODS				Article									[Metzner, Ralf; van Dusschoten, Dagmar; Pflugfelder, Daniel; Schurr, Ulrich; Jahnke, Siegfried] Forschungszentrum Julich, IBG Plant Sci 2, Inst Bio & Geosci, D-52425 Julich, Germany; [Eggert, Anja; Gerth, Stefan; Uhlmann, Norman] Fraunhofer Inst Integrated Syst IIS, Dev Ctr Xray Technol EZRT, D-90768 Furth, Germany		Metzner, R (通讯作者)，Forschungszentrum Julich, IBG Plant Sci 2, Inst Bio & Geosci, Wilhelm Jonen Str, D-52425 Julich, Germany.	r.metzner@fz-juelich.de								146	154											MAR 11	2015	11								17	10.1186/s13007-015-0060-z	http://dx.doi.org/10.1186/s13007-015-0060-z													
J	Ozdogan, G; Lin, XH; Sun, DW				Ozdogan, Gozde; Lin, Xiaohui; Sun, Da-Wen			Rapid and noninvasive sensory analyses of food products by hyperspectral imaging: Recent application developments	TRENDS IN FOOD SCIENCE & TECHNOLOGY				Article									[Ozdogan, Gozde; Lin, Xiaohui; Sun, Da-Wen] Natl Univ Ireland, Food Refrigerat & Computerized Food Technol FRCFT, Sch Biosyst & Food Engn, Agr & Food Sci Ctr,Univ Coll Dublin UCD, Dublin 4, Ireland		Sun, DW (通讯作者)，Natl Univ Ireland, Food Refrigerat & Computerized Food Technol FRCFT, Sch Biosyst & Food Engn, Agr & Food Sci Ctr,Univ Coll Dublin UCD, Dublin 4, Ireland.	dawen.sun@ucd.ie								28	28											MAY	2021	111						151	165		10.1016/j.tifs.2021.02.044	http://dx.doi.org/10.1016/j.tifs.2021.02.044		MAR 2021											
J	Boje, C; Guerriero, A; Kubicki, S; Rezgui, Y				Boje, Calin; Guerriero, Annie; Kubicki, Sylvain; Rezgui, Yacine			Towards a semantic Construction Digital Twin: Directions for future research	AUTOMATION IN CONSTRUCTION				Review									[Boje, Calin; Guerriero, Annie; Kubicki, Sylvain] Luxembourg Inst Sci & Technol, Esch Sur Alzette, Luxembourg; [Rezgui, Yacine] Cardiff Univ, BRE Trust Ctr Sustainable Engn, Cardiff, S Glam, Wales		Boje, C (通讯作者)，Luxembourg Inst Sci & Technol, Esch Sur Alzette, Luxembourg.	calin.boje@list.lu								175	177											JUN	2020	114								103179	10.1016/j.autcon.2020.103179	http://dx.doi.org/10.1016/j.autcon.2020.103179													
J	Bonnechere, B; Jansen, B; Omelina, L; Jan, SV				Bonnechere, Bruno; Jansen, Bart; Omelina, Lubos; Jan, Serge Van Sint			The use of commercial video games in rehabilitation: a systematic review	INTERNATIONAL JOURNAL OF REHABILITATION RESEARCH				Review									[Bonnechere, Bruno; Jan, Serge Van Sint] Univ Libre Bruxelles, LABO, Lennik St 808, B-1070 Brussels, Belgium; [Bonnechere, Bruno; Jansen, Bart; Omelina, Lubos] Vrije Univ Brussel, Dept Elect & Informat ETRO, Brussels, Belgium; [Bonnechere, Bruno; Jansen, Bart; Omelina, Lubos] iMinds, Dept Future Hlth, Ghent, Belgium; [Omelina, Lubos] Slovak Univ Technol Bratislava, Inst Comp Sci & Math, Bratislava, Slovakia		Bonnechere, B (通讯作者)，Univ Libre Bruxelles, LABO, Lennik St 808, B-1070 Brussels, Belgium.	bbonnech@ulb.ac.be								130	135											DEC	2016	39	4					277	290		10.1097/MRR.0000000000000190	http://dx.doi.org/10.1097/MRR.0000000000000190													
J	Yoldas, Y; Onen, A; Muyeen, SM; Vasilakos, AV; Alan, I				Yoldas, Yeliz; Onen, Ahmet; Muyeen, S. M.; Vasilakos, Athanasios V.; Alan, Irfan			Enhancing smart grid with microgrids: Challenges and opportunities	RENEWABLE & SUSTAINABLE ENERGY REVIEWS				Review									[Yoldas, Yeliz; Onen, Ahmet; Alan, Irfan] Abdullah Gul Univ, Dept Elect & Elect Engn, Kayseri, Turkey; [Muyeen, S. M.] Curtin Univ, Dept Elect & Comp Engn, Perth, WA, Australia; [Vasilakos, Athanasios V.] Natl Tech Univ Athens, Dept Elect & Comp Engn, GR-10682 Athens, Greece		Onen, A (通讯作者)，Abdullah Gul Univ, Dept Elect & Elect Engn, Kayseri, Turkey.	yeliz.yoldas@agu.edu.tr; ahmet.onen@agu.edu.tr; sm.muyeen@curtin.edu.au; vasilako@ath.forthnet.gr; irfan.alan@agu.edu.tr								221	221											MAY	2017	72						205	214		10.1016/j.rser.2017.01.064	http://dx.doi.org/10.1016/j.rser.2017.01.064													
J	Dainelli, R; Toscano, P; Di Gennaro, SF; Matese, A				Dainelli, Riccardo; Toscano, Piero; Di Gennaro, Salvatore Filippo; Matese, Alessandro			Recent Advances in Unmanned Aerial Vehicles Forest Remote Sensing-A Systematic Review. Part II: Research Applications	FORESTS				Review									[Dainelli, Riccardo; Toscano, Piero; Di Gennaro, Salvatore Filippo; Matese, Alessandro] Natl Res Council CNR, Inst BioEcon IBE, I-50145 Florence, Italy		Di Gennaro, SF (通讯作者)，Natl Res Council CNR, Inst BioEcon IBE, I-50145 Florence, Italy.	riccardo.dainelli@ibe.cnr.it; piero.toscano@cnr.it; salvatorefilippo.digennaro@cnr.it; alessandro.matese@cnr.it								28	28											APR	2021	12	4							397	10.3390/f12040397	http://dx.doi.org/10.3390/f12040397													
J	Zhang, B; Wu, YF; Zhao, BY; Chanussot, J; Hong, DF; Yao, J; Gao, LR				Zhang, Bing; Wu, Yuanfeng; Zhao, Boya; Chanussot, Jocelyn; Hong, Danfeng; Yao, Jing; Gao, Lianru			Progress and Challenges in Intelligent Remote Sensing Satellite Systems	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING				Article									[Zhang, Bing; Wu, Yuanfeng; Zhao, Boya; Hong, Danfeng; Yao, Jing; Gao, Lianru] Chinese Acad Sci, Key Lab Digital Earth Sci, Aerosp Informat Res Inst, Beijing 100094, Peoples R China; [Zhang, Bing] Univ Chinese Acad Sci, Coll Resources & Environm, Beijing 100049, Peoples R China; [Chanussot, Jocelyn] Univ Grenoble Alpes, INRIA, CNRS, Grenoble INP LJK, F-38000 Grenoble, France; [Chanussot, Jocelyn] Chinese Acad Sci, Aerosp Informat Res Inst, Beijing 100094, Peoples R China		Zhang, B (通讯作者)，Chinese Acad Sci, Key Lab Digital Earth Sci, Aerosp Informat Res Inst, Beijing 100094, Peoples R China.	zb@radi.ac.cn; wuyf@radi.ac.cn; zhaoby@aircas.ac.cn; jocelyn.chanussot@grenoble-inp.fr; hongdf@aircas.ac.cn; jasonyao92@gmail.com; gaolr@aircas.ac.cn								22	22												2022	15						1814	1822		10.1109/JSTARS.2022.3148139	http://dx.doi.org/10.1109/JSTARS.2022.3148139													
J	Choi, YH; Verpoorte, R				Choi, Young Hae; Verpoorte, Robert			Green solvents for the extraction of bioactive compounds from natural products using ionic liquids and deep eutectic solvents	CURRENT OPINION IN FOOD SCIENCE				Review									[Choi, Young Hae; Verpoorte, Robert] Leiden Univ, Inst Biol, Nat Prod Lab, Sylviusweg 72, NL-2333 BE Leiden, Netherlands; [Choi, Young Hae] Kyung Hee Univ, Coll Pharm, Seoul 02447, South Korea		Choi, YH (通讯作者)，Leiden Univ, Inst Biol, Nat Prod Lab, Sylviusweg 72, NL-2333 BE Leiden, Netherlands.; Choi, YH (通讯作者)，Kyung Hee Univ, Coll Pharm, Seoul 02447, South Korea.	y.choi@chem.leidenuniv.nl								82	84											APR	2019	26				SI		87	93		10.1016/j.cofs.2019.04.003	http://dx.doi.org/10.1016/j.cofs.2019.04.003													
J	Ren, HR; Fang, XY; Jang, J; Burger, J; Rho, J; Maier, SA				Ren, Haoran; Fang, Xinyuan; Jang, Jaehyuck; Buerger, Johannes; Rho, Junsuk; Maier, Stefan A.			Complex-amplitude metasurface-based orbital angular momentum holography in momentum space	NATURE NANOTECHNOLOGY				Article									[Ren, Haoran; Buerger, Johannes; Maier, Stefan A.] Ludwig Maximilians Univ Munchen, Chair Hybrid Nanosyst, Nanoinst Munich, Fac Phys, Munich, Germany; [Fang, Xinyuan] Univ Shanghai Sci & Technol, Sch Opt Elect & Comp Engn, Ctr Artificial Intelligence Nanophoton, Shanghai, Peoples R China; [Jang, Jaehyuck; Rho, Junsuk] Pohang Univ Sci & Technol POSTECH, Dept Chem Engn, Pohang, South Korea; [Rho, Junsuk] Pohang Univ Sci & Technol POSTECH, Dept Mech Engn, Pohang, South Korea; [Maier, Stefan A.] Imperial Coll London, Dept Phys, London, England		Ren, HR; Maier, SA (通讯作者)，Ludwig Maximilians Univ Munchen, Chair Hybrid Nanosyst, Nanoinst Munich, Fac Phys, Munich, Germany.; Rho, J (通讯作者)，Pohang Univ Sci & Technol POSTECH, Dept Chem Engn, Pohang, South Korea.; Rho, J (通讯作者)，Pohang Univ Sci & Technol POSTECH, Dept Mech Engn, Pohang, South Korea.; Maier, SA (通讯作者)，Imperial Coll London, Dept Phys, London, England.	Haoran.Ren@physik.uni-muenchen.de; jsrho@postech.ac.kr; Stefan.Maier@physik.uni-muenchen.de								178	180											NOV	2020	15	11					948	+		10.1038/s41565-020-0768-4	http://dx.doi.org/10.1038/s41565-020-0768-4		SEP 2020											
J	Chen, W; Javidi, B; Chen, XD				Chen, Wen; Javidi, Bahram; Chen, Xudong			Advances in optical security systems	ADVANCES IN OPTICS AND PHOTONICS				Article									[Chen, Wen; Chen, Xudong] Natl Univ Singapore, Dept Elect & Comp Engn, Singapore 117583, Singapore; [Javidi, Bahram] Univ Connecticut, Dept Elect & Comp Engn, Storrs, CT 06269 USA		Javidi, B (通讯作者)，Univ Connecticut, Dept Elect & Comp Engn, 371 Fairfield Rd, Storrs, CT 06269 USA.	bahram@engr.uconn.edu								381	388											JUN	2014	6	2					120	155		10.1364/AOP.6.000120	http://dx.doi.org/10.1364/AOP.6.000120													
J	Shi, S; Wang, Y; Chen, XZ; Zhang, Q				Shi, Si; Wang, Yi; Chen, Xuanzhu; Zhang, Qian			Conceptualization of omnichannel customer experience and its impact on shopping intention: A mixed-method approach	INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT				Article									[Shi, Si; Wang, Yi; Zhang, Qian] Southwestern Univ Finance & Econ, Sch Business Adm, Chengdu 611130, Sichuan, Peoples R China; [Chen, Xuanzhu] Shantou Polytech, Shantou 515000, Guangdong, Peoples R China		Wang, Y (通讯作者)，Southwestern Univ Finance & Econ, Sch Business Adm, Chengdu 611130, Sichuan, Peoples R China.	shisi@swufe.edu.cn; wangyi63@swufe.edu.cn; 273993907@qq.com; tongkuaizq@foxmail.com								98	99											FEB	2020	50						325	336		10.1016/j.ijinfomgt.2019.09.001	http://dx.doi.org/10.1016/j.ijinfomgt.2019.09.001													
J	Burton-Jones, A; Grange, C				Burton-Jones, Andrew; Grange, Camille			From Use to Effective Use: A Representation Theory Perspective	INFORMATION SYSTEMS RESEARCH				Article									[Burton-Jones, Andrew] Univ Queensland, UQ Business Sch, St Lucia, Qld 4072, Australia; [Burton-Jones, Andrew; Grange, Camille] Univ British Columbia, Sauder Sch Business, Vancouver, BC V6T 1Z2, Canada; [Grange, Camille] HEC Montreal, Montreal, PQ H3T 2A7, Canada		Burton-Jones, A (通讯作者)，Univ Queensland, UQ Business Sch, St Lucia, Qld 4072, Australia.	abj@business.uq.edu.au; camille.grange@sauder.ubc.ca								202	203											SEP	2013	24	3					632	658		10.1287/isre.1120.0444	http://dx.doi.org/10.1287/isre.1120.0444													
J	Tamilmani, K; Rana, NP; Prakasam, N; Dwivedi, YK				Tamilmani, Kuttimani; Rana, Nripendra P.; Prakasam, Naveena; Dwivedi, Yogesh K.			The battle of Brain vs. Heart: A literature review and meta-analysis of "hedonic motivation" use in UTAUT2	INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT				Review									[Tamilmani, Kuttimani; Rana, Nripendra P.; Prakasam, Naveena; Dwivedi, Yogesh K.] Swansea Univ, Sch Management, Bay Campus, Swansea SA1 8EN, W Glam, Wales		Tamilmani, K (通讯作者)，Swansea Univ, Sch Management, Bay Campus, Swansea SA1 8EN, W Glam, Wales.	kuttimani.tamilmani@gmail.com; n.p.rana@swansea.ac.uk; n.prakasam@swansea.ac.uk; y.k.dwivedi@Swansea.ac.uk								107	109											JUN	2019	46						222	235		10.1016/j.ijinfomgt.2019.01.008	http://dx.doi.org/10.1016/j.ijinfomgt.2019.01.008													
J	Cho, H; Smith, AD; Mago, P				Cho, Heejin; Smith, Amanda D.; Mago, Pedro			Combined cooling, heating and power: A review of performance improvement and optimization	APPLIED ENERGY				Article									[Cho, Heejin; Mago, Pedro] Mississippi State Univ, Dept Mech Engn, Mississippi State, MS 39762 USA; [Smith, Amanda D.] Univ Utah, Dept Mech Engn, Salt Lake City, UT 84112 USA		Cho, H (通讯作者)，Mississippi State Univ, Dept Mech Engn, 210 Carpenter Engn Bldg,POB 9552, Mississippi State, MS 39762 USA.	cho@me.msstate.edu								267	283											DEC 31	2014	136						168	185		10.1016/j.apenergy.2014.08.107	http://dx.doi.org/10.1016/j.apenergy.2014.08.107													
J	Martinez-Dominguez, M; Mora-Rivera, J				Martinez-Dominguez, Marlen; Mora-Rivera, Jorge			Internet adoption and usage patterns in rural Mexico	TECHNOLOGY IN SOCIETY				Article									[Martinez-Dominguez, Marlen] Conacyt Ctr Invest & Estudios Super Antropol Soci, Sierra Nevada 347 Col Loma Linda, Oaxaca 68024, Oaxaca, Mexico; [Mora-Rivera, Jorge] Tecnol Monterrey, Campus Ciudad Mexico, Mexico City 14380, DF, Mexico		Mora-Rivera, J (通讯作者)，Tecnol Monterrey, Campus Ciudad Mexico, Mexico City 14380, DF, Mexico.	marlenmartinez7@gmail.com; jjmora@tec.mx								52	52											FEB	2020	60								101226	10.1016/j.techsoc.2019.101226	http://dx.doi.org/10.1016/j.techsoc.2019.101226													
J	Liu, Y; Van Nederveen, S; Hertogh, M				Liu, Yan; Van Nederveen, Sander; Hertogh, Marcel			Understanding effects of BIM on collaborative design and construction: An empirical study in China	INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT				Article									[Liu, Yan; Van Nederveen, Sander; Hertogh, Marcel] Delft Univ Technol, Fac Civil Engn & Geosci, Stevinweg 1, NL-2628 CN Delft, Netherlands		Liu, Y (通讯作者)，Delft Univ Technol, Fac Civil Engn & Geosci, Infrastruct Design & Management, Stevinweg 1, NL-2628 CN Delft, Netherlands.	yliu-9@tudelft.nl; G.A.vanNederveen@tudelft.nl; m.j.c.m.hertogh@tudelft.nl								165	169											MAY	2017	35	4					686	698		10.1016/j.ijproman.2016.06.007	http://dx.doi.org/10.1016/j.ijproman.2016.06.007													
J	Su, WC; Rahimi-Eichi, H; Zeng, WT; Chow, MY				Su, Wencong; Rahimi-Eichi, Habiballah; Zeng, Wente; Chow, Mo-Yuen			A Survey on the Electrification of Transportation in a Smart Grid Environment	IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS				Article									[Su, Wencong; Rahimi-Eichi, Habiballah; Zeng, Wente; Chow, Mo-Yuen] N Carolina State Univ, Dept Elect Engn, Raleigh, NC 27606 USA; [Chow, Mo-Yuen] Zhejiang Univ, Changjiang Scholars Program, Hangzhou 310058, Zhejiang, Peoples R China		Su, WC (通讯作者)，N Carolina State Univ, Dept Elect Engn, Raleigh, NC 27606 USA.	wsu2@ncsu.edu; hrahimi@ncsu.edu; wzeng3@ncsu.edu; chow@ncsu.edu								509	533											FEB	2012	8	1					1	10		10.1109/TII.2011.2172454	http://dx.doi.org/10.1109/TII.2011.2172454													
J	Wan, JF; Tang, SL; Shu, ZG; Li, D; Wang, SY; Imran, M; Vasilakos, AV				Wan, Jiafu; Tang, Shenglong; Shu, Zhaogang; Li, Di; Wang, Shiyong; Imran, Muhammad; Vasilakos, Athanasios V.			Software-Defined Industrial Internet of Things in the Context of Industry 4.0	IEEE SENSORS JOURNAL				Article									[Wan, Jiafu; Tang, Shenglong; Li, Di; Wang, Shiyong] South China Univ Technol, Sch Mech & Automot Engn, Guangzhou 510641, Guangdong, Peoples R China; [Shu, Zhaogang] Fujian Agr & Forestry Univ, Coll Comp & Informat Sci, Fuzhou 350002, Peoples R China; [Imran, Muhammad] King Saud Univ, Coll Comp & Informat Sci, Riyadh 12372, Saudi Arabia; [Vasilakos, Athanasios V.] Lulea Univ Technol, Dept Comp Sci Elect & Space Engn, S-97187 Lulea, Sweden		Shu, ZG (通讯作者)，Fujian Agr & Forestry Univ, Coll Comp & Informat Sci, Fuzhou 350002, Peoples R China.	jiafuwan_76@163.com; tango_scut@sina.com; zhaogang.shu@gmail.com; itdili@scut.edu.cn; drowsy105@163.com; dr.m.imran@ieee.org; vasilako@ath.forthnet.gr								405	415											OCT 15	2016	16	20					7373	7380		10.1109/JSEN.2016.2565621	http://dx.doi.org/10.1109/JSEN.2016.2565621													
J	Zhang, J; Yu, Q; Zheng, FS; Long, C; Lu, ZX; Duan, ZG				Zhang, Juan; Yu, Qi; Zheng, Fashan; Long, Chao; Lu, Zuxun; Duan, Zhiguang			Comparing keywords plus of WOS and author keywords: A case study of patient adherence research	JOURNAL OF THE ASSOCIATION FOR INFORMATION SCIENCE AND TECHNOLOGY				Article									[Zhang, Juan; Duan, Zhiguang] Shanxi Med Univ, Sch Publ Hlth, 56 Xin Jian S Rd, Taiyuan 030001, Peoples R China; [Yu, Qi] Shanxi Med Univ, Dept Informat Management, 56 Xin Jian S Rd, Taiyuan 030001, Peoples R China; [Zheng, Fashan] Rusholme Hlth Ctr, Robert Darbishire Practice, Walmer St, Manchester M14 5NP, England; [Long, Chao] Stanford Univ, Sch Med, 871 Warren Way, Palo Alto, CA 94303 USA; [Lu, Zuxun] Huazhong Univ Sci & Technol, Sch Publ Hlth, Tongji Med Coll, 13 Hang Kong Rd, Wuhan 430030, Peoples R China		Zhang, J; Duan, ZG (通讯作者)，Shanxi Med Univ, Sch Publ Hlth, 56 Xin Jian S Rd, Taiyuan 030001, Peoples R China.; Yu, Q (通讯作者)，Shanxi Med Univ, Dept Informat Management, 56 Xin Jian S Rd, Taiyuan 030001, Peoples R China.; Zheng, FS (通讯作者)，Rusholme Hlth Ctr, Robert Darbishire Practice, Walmer St, Manchester M14 5NP, England.; Long, C (通讯作者)，Stanford Univ, Sch Med, 871 Warren Way, Palo Alto, CA 94303 USA.; Lu, ZX (通讯作者)，Huazhong Univ Sci & Technol, Sch Publ Hlth, Tongji Med Coll, 13 Hang Kong Rd, Wuhan 430030, Peoples R China.	lizhao2000849@126.com; yuqi351@gmail.com; fashan.zheng@nhs.net; chaolong@stanford.edu; zuxunlu@yahoo.com; dzg52827@aliyun.com								184	190											APR	2016	67	4					967	972		10.1002/asi.23437	http://dx.doi.org/10.1002/asi.23437													
J	Derler, P; Lee, EA; Vincentelli, AS				Derler, Patricia; Lee, Edward A.; Vincentelli, Alberto Sangiovanni			Modeling Cyber-Physical Systems	PROCEEDINGS OF THE IEEE				Article									[Derler, Patricia; Lee, Edward A.; Vincentelli, Alberto Sangiovanni] Univ Calif Berkeley, Dept Elect Engn & Comp Sci, Berkeley, CA 94720 USA		Derler, P (通讯作者)，Univ Calif Berkeley, Dept Elect Engn & Comp Sci, Berkeley, CA 94720 USA.	pd@eecs.berkeley.edu; eal@eecs.berkeley.edu; alberto@eecs.berkeley.edu								450	498											JAN	2012	100	1			SI		13	28		10.1109/JPROC.2011.2160929	http://dx.doi.org/10.1109/JPROC.2011.2160929													
J	Qiu, J; Tian, ZH; Du, CL; Zuo, Q; Su, S; Fang, BX				Qiu, Jing; Tian, Zhihong; Du, Chunlai; Zuo, Qi; Su, Shen; Fang, Binxing			A Survey on Access Control in the Age of Internet of Things	IEEE INTERNET OF THINGS JOURNAL				Article									[Qiu, Jing; Tian, Zhihong; Su, Shen; Fang, Binxing] Guangzhou Univ, Cyberspace Inst Adv Technol, Guangzhou 510006, Peoples R China; [Du, Chunlai] North China Univ Technol, Sch Comp, Beijing 100144, Peoples R China; [Zuo, Qi] Beijing Comp Ctr, Beijing 100094, Peoples R China		Tian, ZH (通讯作者)，Guangzhou Univ, Cyberspace Inst Adv Technol, Guangzhou 510006, Peoples R China.	qiujing@gzhu.edu.cn; tianzhihong@gzhu.edu.cn; duchunlai@ncut.edu.cn; zuoqi@bcc.ac.cn; johnsuhit@gmail.com; fangbx@bupt.edu.cn								132	133											JUN	2020	7	6					4682	4696		10.1109/JIOT.2020.2969326	http://dx.doi.org/10.1109/JIOT.2020.2969326													
J	Tortorella, GL; Vergara, AM; Garza-Reyes, JA; Sawhney, R				Tortorella, Guilherme Luz; Mac Cawley Vergara, Alejandro; Garza-Reyes, Jose Arturo; Sawhney, Rapinder			Organizational learning paths based upon industry 4.0 adoption: An empirical study with Brazilian manufacturers	INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS				Article									[Tortorella, Guilherme Luz] Univ Fed Santa Catarina, Florianopolis, SC, Brazil; [Mac Cawley Vergara, Alejandro] Pontificia Univ Catolica, Santiago, Chile; [Garza-Reyes, Jose Arturo] Univ Derby, Derby, England; [Sawhney, Rapinder] Univ Tennessee, Knoxville, TN USA		Tortorella, GL (通讯作者)，Univ Fed Santa Catarina, Florianopolis, SC, Brazil.	gtortorella@bol.com.br; amac@ing.puc.cl; J.Reyes@derby.ac.uk; sawhney@utk.edu								118	120											JAN	2020	219						284	294		10.1016/j.ijpe.2019.06.023	http://dx.doi.org/10.1016/j.ijpe.2019.06.023													
J	Dolgui, A; Ivanov, D; Potryasaev, S; Sokolov, B; Ivanova, M; Werner, F				Dolgui, Alexandre; Ivanov, Dmitry; Potryasaev, Semyon; Sokolov, Boris; Ivanova, Marina; Werner, Frank			Blockchain-oriented dynamic modelling of smart contract design and execution in the supply chain	INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH				Article									[Dolgui, Alexandre] IMT Atlantique, Automat Prod & Comp Sci Dept, La Chantrerie, France; [Ivanov, Dmitry; Ivanova, Marina] Berlin Sch Econ & Law, Berlin, Germany; [Potryasaev, Semyon; Sokolov, Boris] St Petersburg Inst Informat & Automat RAS SPIIRAS, St Petersburg, Russia; [Werner, Frank] Otto von Guericke Univ, IMO, Magdeburg, Germany		Ivanov, D (通讯作者)，Berlin Sch Econ & Law, Berlin, Germany.	divanov@hwr-berlin.de								137	138											APR 2	2020	58	7					2184	2199		10.1080/00207543.2019.1627439	http://dx.doi.org/10.1080/00207543.2019.1627439		JUN 2019											
J	Acampora, G; Cook, DJ; Rashidi, P; Vasilakos, AV				Acampora, Giovanni; Cook, Diane J.; Rashidi, Parisa; Vasilakos, Athanasios V.			A Survey on Ambient Intelligence in Healthcare	PROCEEDINGS OF THE IEEE				Article									[Acampora, Giovanni] Nottingham Trent Univ, Sch Sci & Technol, Nottingham NG11 8NS, England; [Cook, Diane J.] Washington State Univ, Dept Elect & Comp Engn, Pullman, WA 99164 USA; [Rashidi, Parisa] Univ Florida, Dept Biomed Engn, Gainesville, FL 32611 USA; [Vasilakos, Athanasios V.] Univ Western Macedonia, Dept Comp & Telecommun Engn, Kozani 50100, Greece		Acampora, G (通讯作者)，Nottingham Trent Univ, Sch Sci & Technol, Nottingham NG11 8NS, England.	giovanni.acampora@ntu.ac.uk; cook@eecs.wsu.edu; parisa.rashidi@ufl.edu; vasilako@ath.forthnet.gr								374	376											DEC	2013	101	12					2470	2494		10.1109/JPROC.2013.2262913	http://dx.doi.org/10.1109/JPROC.2013.2262913													
